STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,centlat,centlong,id,GEO_id,GEO_id2,GEO_displa,ACS_14_5YR,ACS_14_5_1,GEO_id_1,GEO_id2_1,GEO_disp_1,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
expanded_label,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,centroid latitude,centroid longitude,,xxx,xxx,xxx,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),xxx,xxx,xxx,Estimate; Total:,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
51,13,102801,2,1500000US510131028012,5.10E+11,2,BG,146718,0,38.85370252,-77.1128162,0,1500000US510131028012,5.10131E+11,"Block Group 2, Census Tract 1028.01, Arlington County, Virginia",65536,33711,1500000US510131028012,5.10E+11,"Block Group 2, Census Tract 1028.01, Arlington County, Virginia",397,117,17,29,17,29,0,12,380,117,71,70,309,113
51,13,102200,4,1500000US510131022004,5.10E+11,4,BG,109744,0,38.85821666,-77.11699271,0,1500000US510131022004,5.10131E+11,"Block Group 4, Census Tract 1022, Arlington County, Virginia",33936,23889,1500000US510131022004,5.10E+11,"Block Group 4, Census Tract 1022, Arlington County, Virginia",752,151,126,100,9,16,117,101,626,168,48,48,578,170
51,13,101100,3,1500000US510131011003,5.10E+11,3,BG,605655,0,38.87948721,-77.15017807,0,1500000US510131011003,5.10131E+11,"Block Group 3, Census Tract 1011, Arlington County, Virginia",156875,43089,1500000US510131011003,5.10E+11,"Block Group 3, Census Tract 1011, Arlington County, Virginia",602,99,32,40,23,37,9,15,570,105,14,22,556,107
51,13,101100,2,1500000US510131011002,5.10E+11,2,BG,436788,0,38.88569928,-77.15008851,0,1500000US510131011002,5.10131E+11,"Block Group 2, Census Tract 1011, Arlington County, Virginia",180571,4177,1500000US510131011002,5.10E+11,"Block Group 2, Census Tract 1011, Arlington County, Virginia",308,69,0,12,0,12,0,12,308,69,28,27,280,76
51,13,102302,2,1500000US510131023022,5.10E+11,2,BG,123461,0,38.85961114,-77.10879682,0,1500000US510131023022,5.10131E+11,"Block Group 2, Census Tract 1023.02, Arlington County, Virginia",33776,30244,1500000US510131023022,5.10E+11,"Block Group 2, Census Tract 1023.02, Arlington County, Virginia",356,97,0,12,0,12,0,12,356,97,0,12,356,97
51,13,102302,3,1500000US510131023023,5.10E+11,3,BG,279178,0,38.86058746,-77.10523143,0,1500000US510131023023,5.10131E+11,"Block Group 3, Census Tract 1023.02, Arlington County, Virginia",101932,18128,1500000US510131023023,5.10E+11,"Block Group 3, Census Tract 1023.02, Arlington County, Virginia",506,79,42,54,10,16,32,53,464,69,28,20,436,75
51,13,102901,1,1500000US510131029011,5.10E+11,1,BG,158140,0,38.83957367,-77.10085024,0,1500000US510131029011,5.10131E+11,"Block Group 1, Census Tract 1029.01, Arlington County, Virginia",116141,25435,1500000US510131029011,5.10E+11,"Block Group 1, Census Tract 1029.01, Arlington County, Virginia",617,96,0,12,0,12,0,12,617,96,16,19,601,97
51,13,101402,1,1500000US510131014021,5.10E+11,1,BG,279905,0,38.88691729,-77.11273887,0,1500000US510131014021,5.10131E+11,"Block Group 1, Census Tract 1014.02, Arlington County, Virginia",116367,26308,1500000US510131014021,5.10E+11,"Block Group 1, Census Tract 1014.02, Arlington County, Virginia",425,91,0,12,0,12,0,12,425,91,18,22,407,90
51,13,101402,2,1500000US510131014022,5.10E+11,2,BG,78794,0,38.88408605,-77.1147381,0,1500000US510131014022,5.10131E+11,"Block Group 2, Census Tract 1014.02, Arlington County, Virginia",131875,15245,1500000US510131014022,5.10E+11,"Block Group 2, Census Tract 1014.02, Arlington County, Virginia",332,85,0,12,0,12,0,12,332,85,66,41,266,81
51,13,101401,1,1500000US510131014011,5.10E+11,1,BG,340033,0,38.88176667,-77.11834816,0,1500000US510131014011,5.10131E+11,"Block Group 1, Census Tract 1014.01, Arlington County, Virginia",128125,16184,1500000US510131014011,5.10E+11,"Block Group 1, Census Tract 1014.01, Arlington County, Virginia",723,75,3,7,3,7,0,12,720,74,46,33,674,78
51,13,101802,1,1500000US510131018021,5.10E+11,1,BG,117317,0,38.88974405,-77.08601591,0,1500000US510131018021,5.10131E+11,"Block Group 1, Census Tract 1018.02, Arlington County, Virginia",83906,23225,1500000US510131018021,5.10E+11,"Block Group 1, Census Tract 1018.02, Arlington County, Virginia",719,153,0,12,0,12,0,12,719,153,16,26,703,153
51,13,101603,3,1500000US510131016033,5.10E+11,3,BG,180672,0,38.89608972,-77.07088438,0,1500000US510131016033,5.10131E+11,"Block Group 3, Census Tract 1016.03, Arlington County, Virginia",78203,73484,1500000US510131016033,5.10E+11,"Block Group 3, Census Tract 1016.03, Arlington County, Virginia",317,102,0,12,0,12,0,12,317,102,39,30,278,114
51,13,101703,2,1500000US510131017032,5.10E+11,2,BG,138488,0,38.88965436,-77.07361675,0,1500000US510131017032,5.10131E+11,"Block Group 2, Census Tract 1017.03, Arlington County, Virginia",102463,11100,1500000US510131017032,5.10E+11,"Block Group 2, Census Tract 1017.03, Arlington County, Virginia",787,131,8,13,8,13,0,12,779,132,59,44,720,139
51,13,101803,3,1500000US510131018033,5.10E+11,3,BG,205531,0,38.87852679,-77.08644046,0,1500000US510131018033,5.10131E+11,"Block Group 3, Census Tract 1018.03, Arlington County, Virginia",64583,36570,1500000US510131018033,5.10E+11,"Block Group 3, Census Tract 1018.03, Arlington County, Virginia",395,113,46,47,0,12,46,47,349,117,45,42,304,113
51,13,103300,1,1500000US510131033001,5.10E+11,1,BG,334014,0,38.862803,-77.07200164,0,1500000US510131033001,5.10131E+11,"Block Group 1, Census Tract 1033, Arlington County, Virginia",82344,52153,1500000US510131033001,5.10E+11,"Block Group 1, Census Tract 1033, Arlington County, Virginia",471,83,69,37,44,35,25,28,402,94,48,47,354,85
51,13,101701,3,1500000US510131017013,5.10E+11,3,BG,34983,0,38.88968261,-77.08297958,0,1500000US510131017013,5.10131E+11,"Block Group 3, Census Tract 1017.01, Arlington County, Virginia",73984,143268,1500000US510131017013,5.10E+11,"Block Group 3, Census Tract 1017.01, Arlington County, Virginia",81,40,0,12,0,12,0,12,81,40,0,12,81,40
51,13,102802,2,1500000US510131028022,5.10E+11,2,BG,222908,0,38.84457952,-77.10419948,0,1500000US510131028022,5.10131E+11,"Block Group 2, Census Tract 1028.02, Arlington County, Virginia",155000,53932,1500000US510131028022,5.10E+11,"Block Group 2, Census Tract 1028.02, Arlington County, Virginia",226,40,11,17,11,17,0,12,215,43,33,26,182,44
51,13,103501,2,1500000US510131035012,5.10E+11,2,BG,65503,0,38.86393585,-77.06436401,0,1500000US510131035012,5.10131E+11,"Block Group 2, Census Tract 1035.01, Arlington County, Virginia",81923,9243,1500000US510131035012,5.10E+11,"Block Group 2, Census Tract 1035.01, Arlington County, Virginia",776,164,0,12,0,12,0,12,776,164,29,34,747,168
51,13,103602,1,1500000US510131036021,5.10E+11,1,BG,55996,0,38.85637402,-77.05403419,0,1500000US510131036021,5.10131E+11,"Block Group 1, Census Tract 1036.02, Arlington County, Virginia",67000,13976,1500000US510131036021,5.10E+11,"Block Group 1, Census Tract 1036.02, Arlington County, Virginia",308,62,4,7,4,7,0,12,304,62,23,21,281,63
51,13,101802,2,1500000US510131018022,5.10E+11,2,BG,35721,0,38.88824768,-77.08642647,0,1500000US510131018022,5.10131E+11,"Block Group 2, Census Tract 1018.02, Arlington County, Virginia",134861,21829,1500000US510131018022,5.10E+11,"Block Group 2, Census Tract 1018.02, Arlington County, Virginia",797,173,0,12,0,12,0,12,797,173,8,13,789,175
51,13,103800,2,1500000US510131038002,5.10E+11,2,BG,154642,0,38.84607528,-77.07012878,0,1500000US510131038002,5.10131E+11,"Block Group 2, Census Tract 1038, Arlington County, Virginia",65583,24189,1500000US510131038002,5.10E+11,"Block Group 2, Census Tract 1038, Arlington County, Virginia",435,104,42,45,28,35,14,24,393,102,25,39,368,100
51,510,200102,1,1500000US515102001021,5.15E+11,1,BG,83515,0,38.83105277,-77.12642285,0,1500000US515102001021,5.15102E+11,"Block Group 1, Census Tract 2001.02, Alexandria city, Virginia",44632,15183,1500000US515102001021,5.15E+11,"Block Group 1, Census Tract 2001.02, Alexandria city, Virginia",265,86,0,12,0,12,0,12,265,86,35,30,230,89
51,59,482202,3,1500000US510594822023,5.11E+11,3,BG,132076,743,38.95742902,-77.35356416,0,1500000US510594822023,5.10595E+11,"Block Group 3, Census Tract 4822.02, Fairfax County, Virginia",109545,16163,1500000US510594822023,5.11E+11,"Block Group 3, Census Tract 4822.02, Fairfax County, Virginia",644,107,9,15,9,15,0,12,635,107,29,26,606,108
51,59,430901,1,1500000US510594309011,5.11E+11,1,BG,1221275,0,38.78172937,-77.24258204,0,1500000US510594309011,5.10594E+11,"Block Group 1, Census Tract 4309.01, Fairfax County, Virginia",104500,25294,1500000US510594309011,5.11E+11,"Block Group 1, Census Tract 4309.01, Fairfax County, Virginia",716,108,71,70,0,12,71,70,645,112,148,93,497,121
51,59,471201,2,1500000US510594712012,5.11E+11,2,BG,375084,191,38.92032986,-77.2129415,0,1500000US510594712012,5.10595E+11,"Block Group 2, Census Tract 4712.01, Fairfax County, Virginia",118750,31980,1500000US510594712012,5.11E+11,"Block Group 2, Census Tract 4712.01, Fairfax County, Virginia",276,68,0,12,0,12,0,12,276,68,72,40,204,65
51,59,491201,1,1500000US510594912011,5.11E+11,1,BG,251002,3715,38.83897505,-77.45401773,0,1500000US510594912011,5.10595E+11,"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia",86250,19493,1500000US510594912011,5.11E+11,"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia",385,59,0,12,0,12,0,12,385,59,47,43,338,62
51,59,420400,2,1500000US510594204002,5.11E+11,2,BG,213924,18157,38.79225173,-77.06143085,0,1500000US510594204002,5.10594E+11,"Block Group 2, Census Tract 4204, Fairfax County, Virginia",71343,8704,1500000US510594204002,5.11E+11,"Block Group 2, Census Tract 4204, Fairfax County, Virginia",1190,118,15,23,0,12,15,23,1175,118,64,49,1111,120
51,59,432402,3,1500000US510594324023,5.11E+11,3,BG,810783,0,38.76970622,-77.2696558,0,1500000US510594324023,5.10594E+11,"Block Group 3, Census Tract 4324.02, Fairfax County, Virginia",140333,23442,1500000US510594324023,5.11E+11,"Block Group 3, Census Tract 4324.02, Fairfax County, Virginia",594,72,31,39,8,13,23,34,563,79,67,41,496,76
51,59,480903,2,1500000US510594809032,5.11E+11,2,BG,612866,747,38.95831401,-77.39623706,0,1500000US510594809032,5.10595E+11,"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia",78795,10628,1500000US510594809032,5.11E+11,"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia",703,141,132,92,38,49,94,78,571,142,37,46,534,139
51,59,451501,4,1500000US510594515014,5.11E+11,4,BG,518803,7088,38.86111319,-77.14227234,0,1500000US510594515014,5.10595E+11,"Block Group 4, Census Tract 4515.01, Fairfax County, Virginia",87034,25373,1500000US510594515014,5.11E+11,"Block Group 4, Census Tract 4515.01, Fairfax County, Virginia",452,112,0,12,0,12,0,12,452,112,37,42,415,121
51,59,482303,1,1500000US510594823031,5.11E+11,1,BG,639450,85653,38.93309757,-77.33500782,0,1500000US510594823031,5.10595E+11,"Block Group 1, Census Tract 4823.03, Fairfax County, Virginia",131521,13912,1500000US510594823031,5.11E+11,"Block Group 1, Census Tract 4823.03, Fairfax County, Virginia",597,105,0,12,0,12,0,12,597,105,15,21,582,115
51,59,491103,3,1500000US510594911033,5.11E+11,3,BG,584001,6159,38.8478506,-77.45999715,0,1500000US510594911033,5.10595E+11,"Block Group 3, Census Tract 4911.03, Fairfax County, Virginia",115195,20581,1500000US510594911033,5.11E+11,"Block Group 3, Census Tract 4911.03, Fairfax County, Virginia",521,105,27,32,27,32,0,12,494,112,22,36,472,106
51,59,480501,1,1500000US510594805011,5.11E+11,1,BG,1204976,2084,38.99491841,-77.34984947,0,1500000US510594805011,5.10595E+11,"Block Group 1, Census Tract 4805.01, Fairfax County, Virginia",205662,111063,1500000US510594805011,5.11E+11,"Block Group 1, Census Tract 4805.01, Fairfax County, Virginia",269,63,0,12,0,12,0,12,269,63,19,24,250,65
51,59,471301,2,1500000US510594713012,5.11E+11,2,BG,289228,0,38.90379415,-77.20721939,0,1500000US510594713012,5.10595E+11,"Block Group 2, Census Tract 4713.01, Fairfax County, Virginia",91731,14072,1500000US510594713012,5.11E+11,"Block Group 2, Census Tract 4713.01, Fairfax County, Virginia",786,100,16,26,0,12,16,26,770,97,48,39,722,98
51,59,461202,3,1500000US510594612023,5.11E+11,3,BG,322079,526,38.8521479,-77.34079306,0,1500000US510594612023,5.10595E+11,"Block Group 3, Census Tract 4612.02, Fairfax County, Virginia",121071,25831,1500000US510594612023,5.11E+11,"Block Group 3, Census Tract 4612.02, Fairfax County, Virginia",742,125,14,24,0,12,14,24,728,128,98,63,630,133
51,59,461802,2,1500000US510594618022,5.11E+11,2,BG,372336,0,38.87189397,-77.30393688,0,1500000US510594618022,5.10595E+11,"Block Group 2, Census Tract 4618.02, Fairfax County, Virginia",123274,21842,1500000US510594618022,5.11E+11,"Block Group 2, Census Tract 4618.02, Fairfax County, Virginia",552,102,0,12,0,12,0,12,552,102,11,19,541,100
51,59,471202,2,1500000US510594712022,5.11E+11,2,BG,738747,0,38.92378628,-77.20292017,0,1500000US510594712022,5.10595E+11,"Block Group 2, Census Tract 4712.02, Fairfax County, Virginia",103443,15237,1500000US510594712022,5.11E+11,"Block Group 2, Census Tract 4712.02, Fairfax County, Virginia",966,129,95,100,0,12,95,100,871,153,119,71,752,160
51,59,481106,2,1500000US510594811062,5.11E+11,2,BG,1110648,0,38.93132044,-77.3862689,0,1500000US510594811062,5.10595E+11,"Block Group 2, Census Tract 4811.06, Fairfax County, Virginia",146806,24007,1500000US510594811062,5.11E+11,"Block Group 2, Census Tract 4811.06, Fairfax County, Virginia",581,95,0,12,0,12,0,12,581,95,32,28,549,97
51,59,490101,1,1500000US510594901011,5.11E+11,1,BG,3311634,40911,38.86369799,-77.43665072,0,1500000US510594901011,5.10595E+11,"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia",165000,16475,1500000US510594901011,5.11E+11,"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia",378,71,35,45,0,12,35,45,343,67,67,36,276,69
51,59,480901,1,1500000US510594809011,5.11E+11,1,BG,919092,8736,38.97351178,-77.39342115,0,1500000US510594809011,5.10595E+11,"Block Group 1, Census Tract 4809.01, Fairfax County, Virginia",91429,34060,1500000US510594809011,5.11E+11,"Block Group 1, Census Tract 4809.01, Fairfax County, Virginia",320,83,22,21,22,21,0,12,298,77,62,38,236,70
51,59,480505,1,1500000US510594805051,5.11E+11,1,BG,315330,29004,38.97071639,-77.36025956,0,1500000US510594805051,5.10595E+11,"Block Group 1, Census Tract 4805.05, Fairfax County, Virginia",101838,14736,1500000US510594805051,5.11E+11,"Block Group 1, Census Tract 4805.05, Fairfax County, Virginia",692,101,50,45,41,44,9,14,642,104,22,25,620,109
51,59,482602,3,1500000US510594826023,5.11E+11,3,BG,1607910,3206,38.87884529,-77.37475222,0,1500000US510594826023,5.10595E+11,"Block Group 3, Census Tract 4826.02, Fairfax County, Virginia",148571,67295,1500000US510594826023,5.11E+11,"Block Group 3, Census Tract 4826.02, Fairfax County, Virginia",536,100,0,12,0,12,0,12,536,100,143,94,393,68
51,59,482202,1,1500000US510594822021,5.11E+11,1,BG,136615,0,38.96235081,-77.35260319,0,1500000US510594822021,5.10595E+11,"Block Group 1, Census Tract 4822.02, Fairfax County, Virginia",70263,14857,1500000US510594822021,5.11E+11,"Block Group 1, Census Tract 4822.02, Fairfax County, Virginia",382,98,0,12,0,12,0,12,382,98,53,76,329,91
51,59,452301,2,1500000US510594523012,5.11E+11,2,BG,180705,0,38.82803652,-77.21650181,0,1500000US510594523012,5.10595E+11,"Block Group 2, Census Tract 4523.01, Fairfax County, Virginia",64306,13730,1500000US510594523012,5.11E+11,"Block Group 2, Census Tract 4523.01, Fairfax County, Virginia",357,87,51,30,9,16,42,33,306,80,53,29,253,76
51,59,491802,1,1500000US510594918021,5.11E+11,1,BG,496897,760,38.86169197,-77.39170837,0,1500000US510594918021,5.10595E+11,"Block Group 1, Census Tract 4918.02, Fairfax County, Virginia",121250,30989,1500000US510594918021,5.11E+11,"Block Group 1, Census Tract 4918.02, Fairfax County, Virginia",627,93,0,12,0,12,0,12,627,93,22,26,605,101
51,59,491801,2,1500000US510594918012,5.11E+11,2,BG,298514,16046,38.8569565,-77.40260979,0,1500000US510594918012,5.10595E+11,"Block Group 2, Census Tract 4918.01, Fairfax County, Virginia",60833,47022,1500000US510594918012,5.11E+11,"Block Group 2, Census Tract 4918.01, Fairfax County, Virginia",370,68,0,12,0,12,0,12,370,68,44,35,326,71
51,59,491501,3,1500000US510594915013,5.11E+11,3,BG,602109,1837,38.8452983,-77.40804226,0,1500000US510594915013,5.10595E+11,"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia",143676,85577,1500000US510594915013,5.11E+11,"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia",392,103,0,12,0,12,0,12,392,103,44,43,348,103
51,59,481000,2,1500000US510594810002,5.11E+11,2,BG,660042,0,38.96232193,-77.40709387,0,1500000US510594810002,5.10595E+11,"Block Group 2, Census Tract 4810, Fairfax County, Virginia",72553,10586,1500000US510594810002,5.11E+11,"Block Group 2, Census Tract 4810, Fairfax County, Virginia",786,99,90,69,0,12,90,69,696,113,107,57,589,113
51,59,491703,3,1500000US510594917033,5.11E+11,3,BG,242492,0,38.8508706,-77.35128131,0,1500000US510594917033,5.10595E+11,"Block Group 3, Census Tract 4917.03, Fairfax County, Virginia",69612,13564,1500000US510594917033,5.11E+11,"Block Group 3, Census Tract 4917.03, Fairfax County, Virginia",733,144,16,27,16,27,0,12,717,144,35,35,682,142
51,59,481701,3,1500000US510594817013,5.11E+11,3,BG,2826766,9184,38.8824965,-77.35262727,0,1500000US510594817013,5.10595E+11,"Block Group 3, Census Tract 4817.01, Fairfax County, Virginia",206964,19373,1500000US510594817013,5.11E+11,"Block Group 3, Census Tract 4817.01, Fairfax County, Virginia",641,67,0,12,0,12,0,12,641,67,28,24,613,74
51,59,471202,1,1500000US510594712021,5.11E+11,1,BG,1057849,3933,38.92901422,-77.20560322,0,1500000US510594712021,5.10595E+11,"Block Group 1, Census Tract 4712.02, Fairfax County, Virginia",97404,24650,1500000US510594712021,5.11E+11,"Block Group 1, Census Tract 4712.02, Fairfax County, Virginia",787,128,0,12,0,12,0,12,787,128,56,51,731,126
51,59,461202,2,1500000US510594612022,5.11E+11,2,BG,680062,10181,38.85695596,-77.34114204,0,1500000US510594612022,5.10595E+11,"Block Group 2, Census Tract 4612.02, Fairfax County, Virginia",133708,13435,1500000US510594612022,5.11E+11,"Block Group 2, Census Tract 4612.02, Fairfax County, Virginia",1148,117,0,12,0,12,0,12,1148,117,98,64,1050,123
51,59,480801,2,1500000US510594808012,5.11E+11,2,BG,1587349,126,38.97805906,-77.38311191,0,1500000US510594808012,5.10595E+11,"Block Group 2, Census Tract 4808.01, Fairfax County, Virginia",114048,31192,1500000US510594808012,5.11E+11,"Block Group 2, Census Tract 4808.01, Fairfax County, Virginia",884,167,100,132,0,12,100,132,784,119,143,56,641,127
51,59,422202,1,1500000US510594222021,5.11E+11,1,BG,319684,3450,38.70924343,-77.2310373,0,1500000US510594222021,5.10594E+11,"Block Group 1, Census Tract 4222.02, Fairfax County, Virginia",108750,39940,1500000US510594222021,5.11E+11,"Block Group 1, Census Tract 4222.02, Fairfax County, Virginia",617,125,0,12,0,12,0,12,617,125,33,37,584,125
51,59,415401,1,1500000US510594154011,5.11E+11,1,BG,455768,0,38.75210948,-77.0783751,0,1500000US510594154011,5.10594E+11,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia",56506,22576,1500000US510594154011,5.11E+11,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia",529,155,19,31,19,31,0,12,510,155,25,30,485,161
51,59,415200,3,1500000US510594152003,5.11E+11,3,BG,352259,3441,38.77371436,-77.05690241,0,1500000US510594152003,5.10594E+11,"Block Group 3, Census Tract 4152, Fairfax County, Virginia",83889,20331,1500000US510594152003,5.11E+11,"Block Group 3, Census Tract 4152, Fairfax County, Virginia",652,81,0,12,0,12,0,12,652,81,61,43,591,90
51,59,451601,2,1500000US510594516012,5.11E+11,2,BG,58407,0,38.85129766,-77.13995188,0,1500000US510594516012,5.10595E+11,"Block Group 2, Census Tract 4516.01, Fairfax County, Virginia",31786,19236,1500000US510594516012,5.11E+11,"Block Group 2, Census Tract 4516.01, Fairfax County, Virginia",208,112,61,67,0,12,61,67,147,101,0,12,147,101
51,59,422101,3,1500000US510594221013,5.11E+11,3,BG,399265,9368,38.70703477,-77.20805345,0,1500000US510594221013,5.10594E+11,"Block Group 3, Census Tract 4221.01, Fairfax County, Virginia",57238,7430,1500000US510594221013,5.11E+11,"Block Group 3, Census Tract 4221.01, Fairfax County, Virginia",553,176,0,12,0,12,0,12,553,176,17,26,536,176
51,59,421002,1,1500000US510594210021,5.11E+11,1,BG,848571,0,38.77391914,-77.17685617,0,1500000US510594210021,5.10594E+11,"Block Group 1, Census Tract 4210.02, Fairfax County, Virginia",93542,17708,1500000US510594210021,5.11E+11,"Block Group 1, Census Tract 4210.02, Fairfax County, Virginia",641,117,0,12,0,12,0,12,641,117,17,21,624,119
51,59,420202,1,1500000US510594202021,5.11E+11,1,BG,573160,389,38.79382961,-77.14022506,0,1500000US510594202021,5.10594E+11,"Block Group 1, Census Tract 4202.02, Fairfax County, Virginia",107614,8004,1500000US510594202021,5.11E+11,"Block Group 1, Census Tract 4202.02, Fairfax County, Virginia",1020,59,0,12,0,12,0,12,1020,59,105,61,915,82
51,59,422301,1,1500000US510594223011,5.11E+11,1,BG,706724,0,38.78239757,-77.12782434,0,1500000US510594223011,5.10594E+11,"Block Group 1, Census Tract 4223.01, Fairfax County, Virginia",76615,8877,1500000US510594223011,5.11E+11,"Block Group 1, Census Tract 4223.01, Fairfax County, Virginia",696,107,15,27,0,12,15,27,681,107,63,38,618,112
51,59,421101,3,1500000US510594211013,5.11E+11,3,BG,1129684,0,38.74511967,-77.17671018,0,1500000US510594211013,5.10594E+11,"Block Group 3, Census Tract 4211.01, Fairfax County, Virginia",153906,25061,1500000US510594211013,5.11E+11,"Block Group 3, Census Tract 4211.01, Fairfax County, Virginia",942,124,13,21,13,21,0,12,929,125,66,45,863,129
51,59,421102,2,1500000US510594211022,5.11E+11,2,BG,725138,6389,38.75628593,-77.15307707,0,1500000US510594211022,5.10594E+11,"Block Group 2, Census Tract 4211.02, Fairfax County, Virginia",130893,19574,1500000US510594211022,5.11E+11,"Block Group 2, Census Tract 4211.02, Fairfax County, Virginia",865,83,11,16,11,16,0,12,854,84,30,39,824,84
51,59,421900,1,1500000US510594219001,5.11E+11,1,BG,1427494,127704,38.73226178,-77.13117533,0,1500000US510594219001,5.10594E+11,"Block Group 1, Census Tract 4219, Fairfax County, Virginia",88542,13499,1500000US510594219001,5.11E+11,"Block Group 1, Census Tract 4219, Fairfax County, Virginia",291,64,0,12,0,12,0,12,291,64,15,16,276,65
51,59,422401,1,1500000US510594224011,5.11E+11,1,BG,160935,0,38.76216765,-77.14806791,0,1500000US510594224011,5.10594E+11,"Block Group 1, Census Tract 4224.01, Fairfax County, Virginia",93357,7204,1500000US510594224011,5.11E+11,"Block Group 1, Census Tract 4224.01, Fairfax County, Virginia",348,87,0,12,0,12,0,12,348,87,31,31,317,92
51,59,422101,1,1500000US510594221011,5.11E+11,1,BG,790154,1,38.71236058,-77.20579782,0,1500000US510594221011,5.10594E+11,"Block Group 1, Census Tract 4221.01, Fairfax County, Virginia",92013,21802,1500000US510594221011,5.11E+11,"Block Group 1, Census Tract 4221.01, Fairfax County, Virginia",988,178,0,12,0,12,0,12,988,178,123,117,865,194
51,59,461602,3,1500000US510594616023,5.11E+11,3,BG,353002,0,38.88293032,-77.22388056,0,1500000US510594616023,5.10595E+11,"Block Group 3, Census Tract 4616.02, Fairfax County, Virginia",97151,30505,1500000US510594616023,5.11E+11,"Block Group 3, Census Tract 4616.02, Fairfax County, Virginia",776,163,0,12,0,12,0,12,776,163,80,70,696,168
51,59,430201,1,1500000US510594302011,5.11E+11,1,BG,1242220,148768,38.80890968,-77.29675761,0,1500000US510594302011,5.10594E+11,"Block Group 1, Census Tract 4302.01, Fairfax County, Virginia",148674,15635,1500000US510594302011,5.11E+11,"Block Group 1, Census Tract 4302.01, Fairfax County, Virginia",667,76,0,12,0,12,0,12,667,76,129,55,538,90
51,59,491702,4,1500000US510594917024,5.11E+11,4,BG,278814,489,38.87240721,-77.38070547,0,1500000US510594917024,5.10595E+11,"Block Group 4, Census Tract 4917.02, Fairfax County, Virginia",133906,51576,1500000US510594917024,5.11E+11,"Block Group 4, Census Tract 4917.02, Fairfax County, Virginia",314,132,0,12,0,12,0,12,314,132,21,33,293,130
51,59,451601,3,1500000US510594516013,5.11E+11,3,BG,139263,0,38.853509,-77.13828714,0,1500000US510594516013,5.10595E+11,"Block Group 3, Census Tract 4516.01, Fairfax County, Virginia",69457,18258,1500000US510594516013,5.11E+11,"Block Group 3, Census Tract 4516.01, Fairfax County, Virginia",394,142,115,86,48,75,67,51,279,131,0,12,279,131
51,59,491601,1,1500000US510594916011,5.11E+11,1,BG,189871,0,38.89120046,-77.43017089,0,1500000US510594916011,5.10595E+11,"Block Group 1, Census Tract 4916.01, Fairfax County, Virginia",34010,4700,1500000US510594916011,5.11E+11,"Block Group 1, Census Tract 4916.01, Fairfax County, Virginia",237,83,56,43,19,22,37,42,181,77,0,12,181,77
51,59,431400,3,1500000US510594314003,5.11E+11,3,BG,482662,0,38.76167638,-77.22288873,0,1500000US510594314003,5.10594E+11,"Block Group 3, Census Tract 4314, Fairfax County, Virginia",105833,20467,1500000US510594314003,5.11E+11,"Block Group 3, Census Tract 4314, Fairfax County, Virginia",526,84,24,35,0,12,24,35,502,85,58,37,444,84
51,59,420800,1,1500000US510594208001,5.11E+11,1,BG,398725,0,38.78109835,-77.09936313,0,1500000US510594208001,5.10594E+11,"Block Group 1, Census Tract 4208, Fairfax County, Virginia",68625,43205,1500000US510594208001,5.11E+11,"Block Group 1, Census Tract 4208, Fairfax County, Virginia",323,68,34,33,9,14,25,30,289,72,51,36,238,68
